ESTADO,MUNICIPIO,LATITUD,LONGITUD,PEA
AGUASCALIENTES,Asientos,22.23831694,-102.089275,2086
AGUASCALIENTES,Calvillo,21.84690722,-102.7187506,9653
AGUASCALIENTES,Cosío,22.36640861,-102.3000442,2679
AGUASCALIENTES,Pabellón de Arteaga,22.14920167,-102.2765417,15404
AGUASCALIENTES,Rincón de Romos,22.22923306,-102.3230686,15294
AGUASCALIENTES,San José de Gracia,22.15021639,-102.4156336,2407
AGUASCALIENTES,Tepezalá,22.22422778,-102.1669714,1981
AGUASCALIENTES,El Llano,21.91886917,-101.9653072,2503
AGUASCALIENTES,San Francisco de los Romo,22.07239306,-102.2726783,8931
BAJA CALIFORNIA,San Quintín,30.55648528,-115.9390614,2610
BAJA CALIFORNIA SUR,Comondú,25.03463556,-111.6733394,21620
BAJA CALIFORNIA SUR,Mulegé,27.33686833,-112.2682747,7491
BAJA CALIFORNIA SUR,Loreto,26.01277778,-111.3433333,8221
CAMPECHE,Calkiní,20.37122611,-90.05073944,7827
CAMPECHE,Champotón,19.35621861,-90.72389111,16983
CAMPECHE,Hecelchakán,20.17696611,-90.13451722,5678
CAMPECHE,Hopelchén,19.74554806,-89.84504361,3831
CAMPECHE,Palizada,18.25359833,-92.09090167,1634
CAMPECHE,Tenabo,20.03967694,-90.22576333,4378
CAMPECHE,Escárcega,18.60431472,-90.73200083,14749
CAMPECHE,Calakmul,18.50537083,-89.39727556,2701
CAMPECHE,Candelaria,18.18345056,-91.04629361,5483
CAMPECHE,Seybaplaya,19.63919694,-90.68830111,4351
COAHUILA,Allende,28.34722222,-100.8541667,9102
COAHUILA,Arteaga,25.45062056,-100.8496225,7806
COAHUILA,Castaños,26.78527778,-101.4305556,10920
COAHUILA,Cuatro Ciénegas,26.98686361,-102.0671011,4409
COAHUILA,Francisco I. Madero,25.775,-103.2730556,15299
COAHUILA,General Cepeda,25.3799075,-101.4792917,2319
COAHUILA,Matamoros,25.52813611,-103.2303836,27948
COAHUILA,Morelos,28.41010444,-100.8866314,2791
COAHUILA,Múzquiz,27.87754972,-101.5165178,16475
COAHUILA,Nadadores,27.02903056,-101.5920233,1833
COAHUILA,Nava,28.42187472,-100.7675536,10744
COAHUILA,Ocampo,27.311215,-102.3974047,1352
COAHUILA,Parras,25.43738056,-102.1841689,16898
COAHUILA,Sabinas,27.84888833,-101.1199892,27516
COAHUILA,San Buenaventura,27.06025722,-101.5500286,9978
COAHUILA,San Pedro,25.75777778,-102.9831569,21848
COAHUILA,Viesca,25.34360528,-102.8063503,1251
COAHUILA,Villa Unión,28.22049778,-100.725155,2063
COAHUILA,Zaragoza,28.48704306,-100.9176217,4671
COLIMA,Armería,18.93707278,-103.9649972,8335
COLIMA,Comala,19.32319861,-103.7588011,5277
COLIMA,Coquimatlán,19.20141,-103.8109169,7722
COLIMA,Cuauhtémoc,19.32877444,-103.6018606,4957
COLIMA,Ixtlahuacán,19.00118361,-103.7385933,1489
COLIMA,Minatitlán,19.38611,-104.0496369,2962
CHIAPAS,Acacoyagua,15.34096528,-92.67461722,3655
CHIAPAS,Acala,16.55167361,-92.80750833,6761
CHIAPAS,Acapetahua,15.28283778,-92.68913194,2900
CHIAPAS,Altamirano,16.73592028,-92.03859361,4957
CHIAPAS,Amatán,17.37284833,-92.81912306,1468
CHIAPAS,Amatenango del Valle,16.52850139,-92.43549056,2711
CHIAPAS,Angel Albino Corzo,15.87264444,-92.72507972,5561
CHIAPAS,Arriaga,16.236065,-93.89947333,13408
CHIAPAS,Berriozábal,16.80032083,-93.27327139,17538
CHIAPAS,Bochil,16.99638333,-92.89021889,6170
CHIAPAS,El Bosque,17.06221028,-92.72140889,1554
CHIAPAS,Cacahoatán,14.98978861,-92.16811028,8405
CHIAPAS,Catazajá,17.72832139,-92.01636611,1453
CHIAPAS,Cintalapa,16.69868222,-93.72042806,22397
CHIAPAS,Coapilla,17.13079139,-93.15902194,1605
CHIAPAS,La Concordia,16.11671583,-92.68793389,3947
CHIAPAS,Copainalá,17.09361111,-93.21055556,3187
CHIAPAS,Chamula,16.7875,-92.68916667,1974
CHIAPAS,Chanal,16.66006194,-92.25994222,2120
CHIAPAS,Chapultenango,17.34040056,-93.13007833,1184
CHIAPAS,Chenalhó,16.89427694,-92.62614806,1328
CHIAPAS,Chiapa de Corzo,16.70795806,-93.01595917,26492
CHIAPAS,Chiapilla,16.57049306,-92.720025,1798
CHIAPAS,Chicoasén,16.967255,-93.105235,1333
CHIAPAS,Chicomuselo,15.74493611,-92.28328722,3273
CHIAPAS,Chilón,17.10549139,-92.27152833,4191
CHIAPAS,Escuintla,15.31926944,-92.65855833,4826
CHIAPAS,Frontera Comalapa,15.66016389,-92.14105,9718
CHIAPAS,Frontera Hidalgo,14.7778375,-92.17598333,1970
CHIAPAS,Huehuetán,15.01851972,-92.38418083,3747
CHIAPAS,Huitiupán,17.17323167,-92.68593194,1654
CHIAPAS,Huixtla,15.13828861,-92.46581778,15387
CHIAPAS,La Independencia,16.25415167,-92.02384111,1936
CHIAPAS,Ixhuatán,17.29327083,-93.00838194,1513
CHIAPAS,Ixtacomitán,17.430795,-93.0965725,2560
CHIAPAS,Ixtapa,16.80352528,-92.90590278,2846
CHIAPAS,Jiquipilas,16.66772139,-93.65047528,5548
CHIAPAS,Jitotol,17.0679675,-92.86233611,2645
CHIAPAS,Juárez,17.60815111,-93.19333083,3772
CHIAPAS,Larráinzar,16.88444611,-92.71325833,1323
CHIAPAS,La Libertad,17.69013639,-91.71906222,1165
CHIAPAS,Mapastepec,15.44113417,-92.89160583,9105
CHIAPAS,Las Margaritas,16.31594722,-91.98156833,11050
CHIAPAS,Mazatán,14.86302528,-92.44947083,3771
CHIAPAS,Metapa,14.83731417,-92.19094472,1127
CHIAPAS,Motozintla,15.36316722,-92.24774444,11887
CHIAPAS,Nicolás Ruíz,16.43707306,-92.58534722,1333
CHIAPAS,Ocosingo,16.90803833,-92.09582667,22227
CHIAPAS,Ocotepec,17.22502917,-93.16440528,1553
CHIAPAS,Ocozocoautla de Espinosa,16.76146194,-93.3756525,21494
CHIAPAS,Ostuacán,17.40559111,-93.33713639,1432
CHIAPAS,Oxchuc,16.78611944,-92.33491667,2946
CHIAPAS,Palenque,17.50913333,-91.98103333,26180
CHIAPAS,Pantelhó,17.00665861,-92.46957972,2710
CHIAPAS,Pichucalco,17.50855083,-93.1177675,7322
CHIAPAS,Pijijiapan,15.69167361,-93.20931694,9142
CHIAPAS,Villa Comaltitlán,15.2119375,-92.57602417,4010
CHIAPAS,Pueblo Nuevo Solistahuacán,17.15756806,-92.89732222,5272
CHIAPAS,Rayón,17.20050333,-93.01121722,3447
CHIAPAS,Reforma,17.86581194,-93.14710806,13069
CHIAPAS,Las Rosas,16.36413194,-92.36958056,10327
CHIAPAS,Sabanilla,17.28348417,-92.55172,1040
CHIAPAS,Salto de Agua,17.55702083,-92.33342194,3020
CHIAPAS,San Fernando,16.87171194,-93.20628472,5439
CHIAPAS,Siltepec,15.557185,-92.32286,1536
CHIAPAS,Simojovel,17.14082611,-92.71520833,6797
CHIAPAS,Socoltenango,16.24294944,-92.35031583,2322
CHIAPAS,Soyaló,16.8909925,-92.92529,1782
CHIAPAS,Suchiapa,16.62195806,-93.10479389,8369
CHIAPAS,Suchiate,14.67945222,-92.15094222,8537
CHIAPAS,Tapilula,17.24840278,-93.01625833,3616
CHIAPAS,Tecpatán,17.13699528,-93.31146778,2482
CHIAPAS,Teopisca,16.54151389,-92.47259722,9618
CHIAPAS,Tila,17.30063472,-92.42586472,1286
CHIAPAS,Tonalá,16.09135556,-93.75178333,18767
CHIAPAS,Totolapa,16.5447325,-92.68037611,1686
CHIAPAS,La Trinitaria,16.11905944,-92.05046944,5892
CHIAPAS,Tumbalá,17.27846333,-92.31598778,1264
CHIAPAS,Tuxtla Chico,14.94018972,-92.16896972,3453
CHIAPAS,Tuzantán,15.14606333,-92.42162056,1656
CHIAPAS,Tzimol,16.18423139,-92.18793667,2891
CHIAPAS,Unión Juárez,15.06070722,-92.08195778,1219
CHIAPAS,Venustiano Carranza,16.33961722,-92.56513528,7919
CHIAPAS,Villa Corzo,16.18475111,-93.26768361,5267
CHIAPAS,Villaflores,16.23548583,-93.2677075,18942
CHIAPAS,Yajalón,17.17391,-92.33394417,8484
CHIAPAS,San Lucas,16.61163667,-92.71934222,2258
CHIAPAS,Zinacantán,16.76011889,-92.72358056,2314
CHIAPAS,San Juan Cancuc,16.89224333,-92.3719525,1749
CHIAPAS,Benemérito de las Américas,16.51582806,-90.65330194,4351
CHIAPAS,Marqués de Comillas,16.33313333,-90.76528333,1071
CHIAPAS,Montecristo de Guerrero,15.6939175,-92.61926,1224
CHIAPAS,San Andrés Duraznal,17.1319975,-92.8049875,1015
CHIAPAS,Rincón Chamula San Pedro,17.20947083,-92.93757028,2356
CHIAPAS,El Parral,16.36622778,-93.00671111,5418
CHIAPAS,Emiliano Zapata,16.53917167,-92.89672444,2524
CHIAPAS,Mezcalapa,17.1892225,-93.60477333,3324
CHIHUAHUA,Ahumada,30.61773389,-106.5124153,5075
CHIHUAHUA,Aldama,28.83838056,-105.9112925,10899
CHIHUAHUA,Allende,26.93942583,-105.3950767,2193
CHIHUAHUA,Aquiles Serdán,28.59450333,-105.8874739,9855
CHIHUAHUA,Ascensión,31.09217611,-107.9959494,7093
CHIHUAHUA,Bachíniva,28.76473167,-107.2543622,1009
CHIHUAHUA,Balleza,26.9541075,-106.3469233,1034
CHIHUAHUA,Buenaventura,29.84340861,-107.4713142,3900
CHIHUAHUA,Camargo,27.6949625,-105.1716203,20678
CHIHUAHUA,Casas Grandes,30.37570361,-107.9488053,3029
CHIHUAHUA,Gómez Farías,29.35701917,-107.738655,1957
CHIHUAHUA,Guachochi,26.8191525,-107.0693617,8359
CHIHUAHUA,Guadalupe y Calvo,26.09451583,-106.9643694,2938
CHIHUAHUA,Guazapares,27.27638167,-108.2799558,1093
CHIHUAHUA,Guerrero,28.5481925,-107.4869236,3685
CHIHUAHUA,Ignacio Zaragoza,29.64321222,-107.7641947,1368
CHIHUAHUA,Janos,30.8872575,-108.1898497,1480
CHIHUAHUA,Jiménez,27.13054917,-104.9229767,15664
CHIHUAHUA,Madera,29.19,-108.1413889,6437
CHIHUAHUA,Matamoros,26.76387694,-105.58333,1028
CHIHUAHUA,Meoqui,28.26779667,-105.4802911,11265
CHIHUAHUA,Nuevo Casas Grandes,30.41398556,-107.9121031,29868
CHIHUAHUA,Ojinaga,29.56450056,-104.4156647,10167
CHIHUAHUA,Rosales,28.18694444,-105.5544444,2813
CHIHUAHUA,San Francisco del Oro,26.85899444,-105.8500803,1652
CHIHUAHUA,Santa Bárbara,26.8021,-105.8180997,3798
CHIHUAHUA,Saucillo,28.03267444,-105.2880322,4842
CHIHUAHUA,Valle de Zaragoza,27.45713167,-105.8109942,1013
CDMX,Milpa Alta,19.19124944,-99.02337194,10567
DURANGO,Canatlán,24.52726333,-104.7783736,5403
DURANGO,Cuencamé,24.87093944,-103.6984619,5350
DURANGO,Guadalupe Victoria,24.44643333,-104.12366,8634
DURANGO,Guanaceví,25.93166194,-105.9544319,1660
DURANGO,Mapimí,25.83332361,-103.8481936,2484
DURANGO,Nazas,25.22777667,-104.1138031,1577
DURANGO,Nombre de Dios,23.84821083,-104.244705,2701
DURANGO,El Oro,25.94932389,-105.3648656,3012
DURANGO,Pánuco de Coronado,24.40102444,-104.3192644,2429
DURANGO,Peñón Blanco,24.79250861,-104.0342667,2223
DURANGO,Poanas,23.97509222,-104.0441361,5174
DURANGO,Pueblo Nuevo,23.77815056,-105.3601919,10910
DURANGO,Rodeo,25.18071861,-104.5604444,2125
DURANGO,San Dimas,24.10218167,-105.931245,2237
DURANGO,San Juan del Río,24.778255,-104.4592256,1286
DURANGO,Santa Clara,24.47544389,-103.3572222,1471
DURANGO,Santiago Papasquiaro,25.03907972,-105.420945,13735
DURANGO,Súchil,23.62216306,-103.9218697,1573
DURANGO,Tamazula,24.97031611,-106.9666017,1485
DURANGO,Tepehuanes,25.34320861,-105.7230019,2497
DURANGO,Tlahualilo,26.10738583,-103.4392358,3512
DURANGO,Topia,25.2090225,-106.5711958,1037
DURANGO,Vicente Guerrero,23.73111111,-103.9877778,8396
DURANGO,Nuevo Ideal,24.88831333,-105.0742053,5492
GUANAJUATO,Abasolo,20.4509,-101.5283606,14436
GUANAJUATO,Acámbaro,20.03538028,-100.7193264,28330
GUANAJUATO,Apaseo el Alto,20.45717139,-100.6216264,13815
GUANAJUATO,Apaseo el Grande,20.54528417,-100.6882169,15367
GUANAJUATO,Manuel Doblado,20.72751806,-101.9527903,7688
GUANAJUATO,Comonfort,20.7200475,-100.7612022,11791
GUANAJUATO,Coroneo,20.19861111,-100.3644444,1858
GUANAJUATO,Cuerámaro,20.62647833,-101.6703858,6861
GUANAJUATO,Doctor Mora,21.14264,-100.3189494,3057
GUANAJUATO,Huanímaro,20.36827444,-101.4968667,2579
GUANAJUATO,Jaral del Progreso,20.37651667,-101.063975,9984
GUANAJUATO,Jerécuaro,20.15003361,-100.5105281,3966
GUANAJUATO,Moroleón,20.13187028,-101.1892086,23019
GUANAJUATO,Ocampo,21.64849222,-101.4780164,3264
GUANAJUATO,Pénjamo,20.43179472,-101.7250439,20500
GUANAJUATO,Pueblo Nuevo,20.52595722,-101.3708469,1644
GUANAJUATO,Purísima del Rincón,21.02957917,-101.8780992,28014
GUANAJUATO,Romita,20.871215,-101.5171172,11072
GUANAJUATO,Salvatierra,20.2161175,-100.88136,16574
GUANAJUATO,San Diego de la Unión,21.46638667,-100.8733164,3849
GUANAJUATO,San Felipe,21.47933583,-101.2159447,15591
GUANAJUATO,San José Iturbide,21.00082194,-100.3857203,14096
GUANAJUATO,San Luis de la Paz,21.29881611,-100.5151256,24688
GUANAJUATO,Santa Cruz de Juventino Rosas,20.64320028,-100.9940372,20499
GUANAJUATO,Santiago Maravatío,20.17240694,-100.9952256,1776
GUANAJUATO,Tarandacuao,20.00396806,-100.5163286,2375
GUANAJUATO,Tarimoro,20.28854056,-100.7559419,5983
GUANAJUATO,Tierra Blanca,21.1000025,-100.1591539,1186
GUANAJUATO,Uriangato,20.14101167,-101.1780511,28538
GUANAJUATO,Victoria,21.21217222,-100.2159358,1496
GUANAJUATO,Villagrán,20.51137167,-100.9965028,13258
GUANAJUATO,Yuriria,20.21274333,-101.1309333,12967
GUERRERO,Ahuacuotzingo,17.71408889,-98.93490778,1596
GUERRERO,Ajuchitlán del Progreso,18.15955472,-100.4960569,2990
GUERRERO,Alpoyeca,17.67006389,-98.51323889,2009
GUERRERO,Apaxtla,18.13007833,-99.93231361,2879
GUERRERO,Arcelia,18.315825,-100.2839519,11019
GUERRERO,Atenango del Río,18.10434306,-99.10780306,1312
GUERRERO,Atlixtac,17.56367917,-98.93323222,1087
GUERRERO,Atoyac de Álvarez,17.21273889,-100.4331294,12123
GUERRERO,Ayutla de los Libres,16.96528694,-99.09738389,8913
GUERRERO,Azoyú,16.73296028,-98.60109083,2427
GUERRERO,Benito Juárez,17.13636972,-100.4686681,3870
GUERRERO,Buenavista de Cuéllar,18.45788722,-99.40534222,3782
GUERRERO,Cocula,18.23586639,-99.66119,1665
GUERRERO,Copala,16.60875917,-98.97862361,3361
GUERRERO,Copalillo,18.03415139,-99.04172444,2958
GUERRERO,Copanatoyac,17.46184472,-98.71346278,1217
GUERRERO,Coyuca de Benítez,17.00900167,-100.0893672,7239
GUERRERO,Coyuca de Catalán,18.33101944,-100.6985658,3244
GUERRERO,Cuajinicuilapa,16.47198556,-98.41674472,4211
GUERRERO,Cuautepec,16.74900278,-99.00154556,1534
GUERRERO,Cutzamala de Pinzón,18.46524444,-100.5785128,2225
GUERRERO,Chilapa de Álvarez,17.59423222,-99.17768167,17805
GUERRERO,Florencio Villarreal,16.72388056,-99.12378722,6027
GUERRERO,General Heliodoro Castillo,17.78944806,-99.97831778,3798
GUERRERO,Huamuxtitlán,17.80217444,-98.56528667,3578
GUERRERO,Huitzuco de los Figueroa,18.30598,-99.33430306,7713
GUERRERO,Igualapa,16.74371333,-98.4766175,1542
GUERRERO,Ixcateopan de Cuauhtémoc,18.50245222,-99.79356944,1216
GUERRERO,Juan R. Escudero,17.16900444,-99.52204694,5588
GUERRERO,Leonardo Bravo,17.66080194,-99.67734056,5918
GUERRERO,Mártir de Cuilapan,17.74192528,-99.32934111,2617
GUERRERO,Mochitlán,17.47235778,-99.37129444,2939
GUERRERO,Olinalá,17.77833222,-98.74125639,3243
GUERRERO,Ometepec,16.68508917,-98.40442139,13210
GUERRERO,Petatlán,17.53820667,-101.2745519,10816
GUERRERO,Pilcaya,18.74758389,-99.67617472,2978
GUERRERO,Pungarabato,18.36227278,-100.6682408,12577
GUERRERO,Quechultenango,17.40916667,-99.24083333,3240
GUERRERO,San Luis Acatlán,16.80858306,-98.73361278,4731
GUERRERO,San Marcos,16.79734361,-99.39004639,6374
GUERRERO,San Miguel Totolapan,18.16126667,-100.3908211,1619
GUERRERO,Taxco de Alarcón,18.55738194,-99.60459472,26894
GUERRERO,Tecoanapa,16.98885444,-99.26087639,2342
GUERRERO,Técpan de Galeana,17.22260861,-100.6323778,8198
GUERRERO,Teloloapan,18.37180917,-99.86957278,11514
GUERRERO,Tepecoacuilco de Trujano,18.28698972,-99.46669417,3419
GUERRERO,Tetipac,18.64938528,-99.64898222,1073
GUERRERO,Tixtla de Guerrero,17.56672417,-99.39827139,12913
GUERRERO,Tlacoachistlahuaca,16.80990889,-98.30174889,2240
GUERRERO,Tlalchapa,18.40867444,-100.4782533,1621
GUERRERO,Tlalixtaquilla de Maldonado,17.57448361,-98.36986222,1157
GUERRERO,Tlapa de Comonfort,17.54694944,-98.58213833,27316
GUERRERO,Tlapehuala,18.23976028,-100.5415742,3652
GUERRERO,La Unión de Isidoro Montes de Oca,17.98233333,-101.8056847,1423
GUERRERO,Xalpatláhuac,17.47087528,-98.60644917,1120
GUERRERO,Xochihuehuetlán,17.90564028,-98.48766139,2232
GUERRERO,Xochistlahuaca,16.79242361,-98.24246667,2369
GUERRERO,Zirándaro,18.4791325,-100.9758561,1790
GUERRERO,Zitlala,17.69034056,-99.18524778,2498
GUERRERO,Eduardo Neri,17.65319722,-99.52593667,13703
GUERRERO,Acatepec,17.32521889,-98.91033361,1090
GUERRERO,Marquelia,16.58331389,-98.81785194,3536
GUERRERO,Juchitán,16.62707056,-98.63671361,1174
HIDALGO,Acaxochitlán,20.15869333,-98.20324417,2112
HIDALGO,Actopan,20.26908583,-98.94290056,17408
HIDALGO,Agua Blanca de Iturbide,20.34950389,-98.35638611,1099
HIDALGO,Ajacuba,20.092525,-99.1221325,4235
HIDALGO,Alfajayucan,20.40997111,-99.34958917,1017
HIDALGO,Almoloya,19.70331944,-98.40329306,2545
HIDALGO,Apan,19.71,-98.45194444,14038
HIDALGO,El Arenal,20.22142389,-98.91104556,1838
HIDALGO,Atitalaquia,20.05915472,-99.22112861,3243
HIDALGO,Atlapexco,21.01711389,-98.34818667,1450
HIDALGO,Atotonilco el Grande,20.28688167,-98.66906167,4284
HIDALGO,Atotonilco de Tula,20.00776667,-99.22019083,4576
HIDALGO,Calnali,20.89717778,-98.58353222,1808
HIDALGO,Cuautepec de Hinojosa,20.03547,-98.30973806,9966
HIDALGO,Chapulhuacán,21.15941778,-98.9045875,1816
HIDALGO,Emiliano Zapata,19.65700833,-98.54741611,4745
HIDALGO,Epazoyucan,20.01802167,-98.63620917,1632
HIDALGO,Francisco I. Madero,20.24518556,-99.08889361,5773
HIDALGO,Huautla,21.03138667,-98.28682083,1644
HIDALGO,Huehuetla,20.46030556,-98.07842444,1554
HIDALGO,Huejutla de Reyes,21.13921194,-98.420595,21476
HIDALGO,Huichapan,20.37531306,-99.65118056,5088
HIDALGO,Ixmiquilpan,20.48486778,-99.21877361,20404
HIDALGO,Jacala de Ledezma,21.00829639,-99.18856889,2265
HIDALGO,Jaltocán,21.13313194,-98.53832389,2579
HIDALGO,Metztitlán,20.5947,-98.76414444,1681
HIDALGO,Mineral del Monte,20.14049111,-98.67153,5601
HIDALGO,Mixquiahuala de Juárez,20.22938,-99.21379806,14290
HIDALGO,Molango de Escamilla,20.78649833,-98.73081361,2379
HIDALGO,San Felipe Orizatlán,21.17094361,-98.60781528,3590
HIDALGO,Pisaflores,21.19478194,-99.00599722,1243
HIDALGO,Progreso de Obregón,20.24819528,-99.18935889,8836
HIDALGO,Mineral de la Reforma,20.07237139,-98.69603472,5085
HIDALGO,San Agustín Tlaxiaca,20.11566083,-98.8867775,6441
HIDALGO,San Bartolo Tutotepec,20.39914278,-98.20205972,1431
HIDALGO,Santiago de Anaya,20.38258194,-98.9639525,1252
HIDALGO,Santiago Tulantepec de Lugo Guerrero,20.03919306,-98.35700639,8638
HIDALGO,Singuilucan,19.9675,-98.51722222,2099
HIDALGO,Tasquillo,20.55177222,-99.31255611,1855
HIDALGO,Tecozautla,20.53387278,-99.63492389,3509
HIDALGO,Tenango de Doria,20.33805556,-98.22672861,1347
HIDALGO,Tepeapulco,19.78567389,-98.55366167,7833
HIDALGO,Tepeji del Río de Ocampo,19.90521722,-99.34181417,18474
HIDALGO,Tetepango,20.102655,-99.15612333,4072
HIDALGO,Villa de Tezontepec,19.87986083,-98.81929,3303
HIDALGO,Tezontepec de Aldama,20.19276167,-99.27268278,2903
HIDALGO,Tlahuelilpan,20.13062722,-99.23467972,4162
HIDALGO,Tlanalapa,19.81789417,-98.60391306,3638
HIDALGO,Tlanchinol,20.98934556,-98.66028444,2825
HIDALGO,Tlaxcoapan,20.09161444,-99.22159333,7357
HIDALGO,Tolcayuca,19.95659111,-98.92176111,4374
HIDALGO,Tula de Allende,20.05521972,-99.34318889,14523
HIDALGO,Zacualtipán de Ángeles,20.64518139,-98.65362694,14802
HIDALGO,Zapotlán de Juárez,19.97404722,-98.86188278,2637
HIDALGO,Zempoala,19.91539667,-98.66813056,3862
HIDALGO,Zimapán,20.73806889,-99.38311306,6634
JALISCO,Acatic,20.77944444,-102.9052778,6579
JALISCO,Acatlán de Juárez,20.42138889,-103.5872222,5289
JALISCO,Ahualulco de Mercado,20.70055556,-103.975,8452
JALISCO,Amacueca,20.01055556,-103.5961111,1302
JALISCO,Amatitán,20.835,-103.73,5694
JALISCO,Ameca,20.54861111,-104.0430556,18551
JALISCO,San Juanito de Escobedo,20.8004675,-104.0009858,2471
JALISCO,El Arenal,20.77611111,-103.6938889,5825
JALISCO,Atemajac de Brizuela,20.13944944,-103.7245356,2410
JALISCO,Atotonilco el Alto,20.55055556,-102.5041667,14592
JALISCO,Atoyac,20.01055556,-103.5163889,2670
JALISCO,Autlán de Navarro,19.77138889,-104.3652778,27104
JALISCO,Ayotlán,20.52805556,-102.3283333,6953
JALISCO,Ayutla,20.12916667,-104.3477778,3562
JALISCO,La Barca,20.29027778,-102.5419444,18722
JALISCO,Cabo Corrientes,20.31833333,-105.3238889,1923
JALISCO,Casimiro Castillo,19.60361111,-104.4347222,5498
JALISCO,Cihuatlán,19.23834333,-104.5629978,9236
JALISCO,Cocula,20.3675,-103.8241667,8187
JALISCO,Colotlán,22.11722222,-103.2647222,7275
JALISCO,Concepción de Buenos Aires,19.97861111,-103.2572222,2358
JALISCO,Cuautitlán de García Barragán,19.44972222,-104.3569444,1272
JALISCO,Cuquío,20.9275,-103.0238889,2248
JALISCO,Chapala,20.29333333,-103.1897222,12410
JALISCO,Chiquilistlán,20.08861111,-103.8580556,1725
JALISCO,Degollado,20.4475,-102.135,5181
JALISCO,Encarnación de Díaz,21.52444444,-102.2330556,13844
JALISCO,Etzatlán,20.76722222,-104.0783333,7340
JALISCO,El Grullo,19.8075,-104.2155556,11828
JALISCO,Hostotipaquillo,21.05805556,-104.0502778,1422
JALISCO,Huejúcar,22.36222222,-103.2116667,1602
JALISCO,Huejuquilla el Alto,22.62861111,-103.8941667,2529
JALISCO,La Huerta,19.485,-104.6433333,3824
JALISCO,Ixtlahuacán de los Membrillos,20.34913611,-103.1929661,4728
JALISCO,Ixtlahuacán del Río,20.86416667,-103.2391667,3308
JALISCO,Jalostotitlán,21.16861111,-102.4611111,11984
JALISCO,Jamay,20.29449972,-102.7097169,8850
JALISCO,Jesús María,20.6075,-102.22,4714
JALISCO,Jocotepec,20.28444444,-103.4252778,10473
JALISCO,Juanacatlán,20.50944444,-103.1672222,4544
JALISCO,Juchitlán,20.08385556,-104.0962492,1494
JALISCO,El Limón,19.82444444,-104.1522222,1505
JALISCO,Magdalena,20.90638889,-103.9761111,7528
JALISCO,La Manzanilla de la Paz,20.00444444,-103.15,1200
JALISCO,Mascota,20.52555556,-104.7822222,4666
JALISCO,Mazamitla,19.91722222,-103.0202778,4120
JALISCO,Mexticacán,21.26305556,-102.7777778,1266
JALISCO,Ojuelos de Jalisco,21.86416667,-101.5933333,6963
JALISCO,Pihuamo,19.25243917,-103.3750375,3022
JALISCO,Poncitlán,20.38138889,-102.9241667,6969
JALISCO,Villa Purificación,19.71916667,-104.605,2915
JALISCO,El Salto,20.51944444,-103.1816667,13613
JALISCO,San Diego de Alejandría,20.99305556,-101.9936111,2800
JALISCO,San Juan de los Lagos,21.24777778,-102.3327778,27357
JALISCO,San Julián,21.00972222,-102.1808333,6830
JALISCO,San Marcos,20.79,-104.1975,1332
JALISCO,San Martín Hidalgo,20.435,-103.9286111,4316
JALISCO,San Miguel el Alto,21.03055556,-102.3980556,13252
JALISCO,Gómez Farías,19.79444444,-103.4730556,4547
JALISCO,Sayula,19.88361111,-103.5972222,14047
JALISCO,Tala,20.6525,-103.7027778,20755
JALISCO,Talpa de Allende,20.38138889,-104.8180556,5582
JALISCO,Tamazula de Gordiano,19.67638889,-103.25,8886
JALISCO,Tapalpa,19.94555556,-103.7541667,3034
